Wyckoff pos.|4a(-1)|4a(-1)|4b(-1)|4b(-1)|4a(-1)|4a(-1)|4b(-1)|4b(-1)
Band-Rep.|Ag↑G(4)|Aᵤ↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|AgˢAgˢ↑G(8)|AᵤˢAᵤˢ↑G(8)|AgˢAgˢ↑G(8)|AᵤˢAᵤˢ↑G(8)
Decomposable|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|4Γ₅ˢ(2)|4Γ₆ˢ(2)|4Γ₅ˢ(2)|4Γ₆ˢ(2)
R:(1/2,1/2,1/2)|R₁⁺R₁⁺(4)|R₁⁻R₁⁻(4)|R₁⁻R₁⁻(4)|R₁⁺R₁⁺(4)|R₂ˢR₂ˢ(2)⊕R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)⊕R₅ˢR₅ˢ(2)|R₆ˢR₆ˢ(2)⊕R₇ˢR₇ˢ(2)⊕R₈ˢR₈ˢ(2)⊕R₉ˢR₉ˢ(2)|R₆ˢR₆ˢ(2)⊕R₇ˢR₇ˢ(2)⊕R₈ˢR₈ˢ(2)⊕R₉ˢR₉ˢ(2)|R₂ˢR₂ˢ(2)⊕R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)⊕R₅ˢR₅ˢ(2)
S:(1/2,1/2,0)|S₁S₂(4)|S₁S₂(4)|S₁S₂(4)|S₁S₂(4)|S₃ˢS₃ˢ(4)⊕S₄ˢS₄ˢ(4)|S₃ˢS₃ˢ(4)⊕S₄ˢS₄ˢ(4)|S₃ˢS₃ˢ(4)⊕S₄ˢS₄ˢ(4)|S₃ˢS₃ˢ(4)⊕S₄ˢS₄ˢ(4)
T:(0,1/2,1/2)|T₁T₂(4)|T₁T₂(4)|T₁T₂(4)|T₁T₂(4)|T₃ˢT₃ˢ(4)⊕T₄ˢT₄ˢ(4)|T₃ˢT₃ˢ(4)⊕T₄ˢT₄ˢ(4)|T₃ˢT₃ˢ(4)⊕T₄ˢT₄ˢ(4)|T₃ˢT₃ˢ(4)⊕T₄ˢT₄ˢ(4)
U:(1/2,0,1/2)|U₁U₂(4)|U₁U₂(4)|U₁U₂(4)|U₁U₂(4)|U₃ˢU₃ˢ(4)⊕U₄ˢU₄ˢ(4)|U₃ˢU₃ˢ(4)⊕U₄ˢU₄ˢ(4)|U₃ˢU₃ˢ(4)⊕U₄ˢU₄ˢ(4)|U₃ˢU₃ˢ(4)⊕U₄ˢU₄ˢ(4)
X:(1/2,0,0)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)
Y:(0,1/2,0)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|2Y₃ˢY₄ˢ(4)|2Y₃ˢY₄ˢ(4)|2Y₃ˢY₄ˢ(4)|2Y₃ˢY₄ˢ(4)
Z:(0,0,1/2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|2Z₃ˢZ₄ˢ(4)|2Z₃ˢZ₄ˢ(4)|2Z₃ˢZ₄ˢ(4)|2Z₃ˢZ₄ˢ(4)
