Wyckoff pos.|2a(2)|2a(2)|2b(2)|2b(2)|2a(2)|2b(2)
Band-Rep.|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|2Γ₅ˢ(2)|2Γ₅ˢ(2)
R:(1/2,1/2,1/2)|R₁(1)⊕R₂(1)|R₃(1)⊕R₄(1)|R₃(1)⊕R₄(1)|R₁(1)⊕R₂(1)|2R₅ˢ(2)|2R₅ˢ(2)
S:(1/2,1/2,0)|S₁S₂(2)|S₃S₄(2)|S₃S₄(2)|S₁S₂(2)|S₅ˢS₅ˢ(4)|S₅ˢS₅ˢ(4)
T:(0,1/2,1/2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₂ˢT₅ˢ(2)⊕T₃ˢT₄ˢ(2)|T₂ˢT₅ˢ(2)⊕T₃ˢT₄ˢ(2)
U:(1/2,0,1/2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₂ˢU₃ˢ(2)⊕U₄ˢU₅ˢ(2)|U₂ˢU₃ˢ(2)⊕U₄ˢU₅ˢ(2)
X:(1/2,0,0)|X₁(2)|X₁(2)|X₁(2)|X₁(2)|X₂ˢX₅ˢ(2)⊕X₃ˢX₄ˢ(2)|X₂ˢX₅ˢ(2)⊕X₃ˢX₄ˢ(2)
Y:(0,1/2,0)|Y₁(2)|Y₁(2)|Y₁(2)|Y₁(2)|Y₂ˢY₃ˢ(2)⊕Y₄ˢY₅ˢ(2)|Y₂ˢY₃ˢ(2)⊕Y₄ˢY₅ˢ(2)
Z:(0,0,1/2)|Z₁Z₂(2)|Z₃Z₄(2)|Z₁Z₂(2)|Z₃Z₄(2)|Z₅ˢZ₅ˢ(4)|Z₅ˢZ₅ˢ(4)
