Wyckoff pos.|4a(1ˢ)|4a(1ˢ)|4b(1ˢ)|4b(1ˢ)|4c(m)|4c(m)|4a(1ˢ)|4a(1ˢ)|4b(1ˢ)|4b(1ˢ)|4c(m)|4c(m)
Band-Rep.|Ag↑G(4)|Aᵤ↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|A'↑G(4)|A''↑G(4)|Aˢg↑G(4)|Aˢᵤ↑G(4)|Aˢg↑G(4)|Aˢᵤ↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁻(1)|2Γˢ₅(2)|2Γˢ₆(2)|2Γˢ₅(2)|2Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)
R:(1/2,1/2,1/2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)
S:(1/2,1/2,0)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)
T:(0,1/2,1/2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)
U:(1/2,0,1/2)|U₁⁺(1)⊕U₂⁺(1)⊕U₃⁺(1)⊕U₄⁺(1)|U₁⁻(1)⊕U₂⁻(1)⊕U₃⁻(1)⊕U₄⁻(1)|U₁⁻(1)⊕U₂⁻(1)⊕U₃⁻(1)⊕U₄⁻(1)|U₁⁺(1)⊕U₂⁺(1)⊕U₃⁺(1)⊕U₄⁺(1)|U₁⁺(1)⊕U₂⁻(1)⊕U₃⁻(1)⊕U₄⁺(1)|U₁⁻(1)⊕U₂⁺(1)⊕U₃⁺(1)⊕U₄⁻(1)|2Uˢ₅(2)|2Uˢ₆(2)|2Uˢ₆(2)|2Uˢ₅(2)|Uˢ₅(2)⊕Uˢ₆(2)|Uˢ₅(2)⊕Uˢ₆(2)
X:(1/2,0,0)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|2X₁(2)|2X₂(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)
Y:(0,1/2,0)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)
Z:(0,0,1/2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|2Z₁(2)|2Z₂(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)
