Wyckoff pos.|2a(2/m)|2a(2/m)|2a(2/m)|2a(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|4g(2)|4g(2)|2a(2/m)|2a(2/m)|2a(2/m)|2a(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|4g(2)|4g(2)
Band-Rep.|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|A↑G(4)|B↑G(4)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Eˢ↑G(4)|²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₃⁺(1)|Γ₁⁻(1)⊕Γ₃⁻(1)|Γ₂⁺(1)⊕Γ₄⁺(1)|Γ₂⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₃⁺(1)|Γ₁⁻(1)⊕Γ₃⁻(1)|Γ₂⁺(1)⊕Γ₄⁺(1)|Γ₂⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₃⁺(1)|Γ₁⁻(1)⊕Γ₃⁻(1)|Γ₂⁺(1)⊕Γ₄⁺(1)|Γ₂⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₃⁺(1)|Γ₁⁻(1)⊕Γ₃⁻(1)|Γ₂⁺(1)⊕Γ₄⁺(1)|Γ₂⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)⊕Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)⊕Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)⊕Γ₆ˢ(2)|Γ₅ˢ(2)⊕Γ₆ˢ(2)
R:(1/2,1/2,1/2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁺(2)⊕R₁⁻(2)|R₁⁺(2)⊕R₁⁻(2)|R₄ˢ(1)⊕R₅ˢ(1)|R₈ˢ(1)⊕R₉ˢ(1)|R₂ˢ(1)⊕R₃ˢ(1)|R₆ˢ(1)⊕R₇ˢ(1)|R₈ˢ(1)⊕R₉ˢ(1)|R₄ˢ(1)⊕R₅ˢ(1)|R₆ˢ(1)⊕R₇ˢ(1)|R₂ˢ(1)⊕R₃ˢ(1)|R₂ˢ(1)⊕R₃ˢ(1)|R₆ˢ(1)⊕R₇ˢ(1)|R₄ˢ(1)⊕R₅ˢ(1)|R₈ˢ(1)⊕R₉ˢ(1)|R₆ˢ(1)⊕R₇ˢ(1)|R₂ˢ(1)⊕R₃ˢ(1)|R₈ˢ(1)⊕R₉ˢ(1)|R₄ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)⊕R₇ˢ(1)⊕R₈ˢ(1)|R₂ˢ(1)⊕R₅ˢ(1)⊕R₆ˢ(1)⊕R₉ˢ(1)
S:(1/2,1/2,0)|S₁(2)|S₁(2)|S₂(2)|S₂(2)|S₁(2)|S₁(2)|S₂(2)|S₂(2)|S₂(2)|S₂(2)|S₁(2)|S₁(2)|S₂(2)|S₂(2)|S₁(2)|S₁(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₄ˢ(2)|S₃ˢ(2)|S₃ˢ(2)|S₄ˢ(2)|S₃ˢ(2)|S₄ˢ(2)|S₄ˢ(2)|S₃ˢ(2)|S₃ˢ(2)|S₄ˢ(2)|S₄ˢ(2)|S₃ˢ(2)|S₄ˢ(2)|S₃ˢ(2)|S₃ˢ(2)|S₄ˢ(2)|S₃ˢ(2)⊕S₄ˢ(2)|S₃ˢ(2)⊕S₄ˢ(2)
T:(0,1/2,1/2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₄ˢ(2)|T₄ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₄ˢ(2)|T₄ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₄ˢ(2)|T₄ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₄ˢ(2)|T₄ˢ(2)|T₃ˢ(2)⊕T₄ˢ(2)|T₃ˢ(2)⊕T₄ˢ(2)
U:(1/2,0,1/2)|U₁⁺(2)|U₁⁻(2)|U₁⁺(2)|U₁⁻(2)|U₁⁻(2)|U₁⁺(2)|U₁⁻(2)|U₁⁺(2)|U₁⁻(2)|U₁⁺(2)|U₁⁻(2)|U₁⁺(2)|U₁⁺(2)|U₁⁻(2)|U₁⁺(2)|U₁⁻(2)|U₁⁺(2)⊕U₁⁻(2)|U₁⁺(2)⊕U₁⁻(2)|U₄ˢ(1)⊕U₅ˢ(1)|U₈ˢ(1)⊕U₉ˢ(1)|U₂ˢ(1)⊕U₃ˢ(1)|U₆ˢ(1)⊕U₇ˢ(1)|U₈ˢ(1)⊕U₉ˢ(1)|U₄ˢ(1)⊕U₅ˢ(1)|U₆ˢ(1)⊕U₇ˢ(1)|U₂ˢ(1)⊕U₃ˢ(1)|U₈ˢ(1)⊕U₉ˢ(1)|U₄ˢ(1)⊕U₅ˢ(1)|U₆ˢ(1)⊕U₇ˢ(1)|U₂ˢ(1)⊕U₃ˢ(1)|U₄ˢ(1)⊕U₅ˢ(1)|U₈ˢ(1)⊕U₉ˢ(1)|U₂ˢ(1)⊕U₃ˢ(1)|U₆ˢ(1)⊕U₇ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)⊕U₇ˢ(1)⊕U₈ˢ(1)|U₂ˢ(1)⊕U₅ˢ(1)⊕U₆ˢ(1)⊕U₉ˢ(1)
X:(1/2,0,0)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₄ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₄ˢ(2)|X₃ˢ(2)|X₄ˢ(2)|X₄ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₄ˢ(2)|X₄ˢ(2)|X₃ˢ(2)|X₄ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)
Y:(0,1/2,0)|Y₁⁺(1)⊕Y₃⁺(1)|Y₁⁻(1)⊕Y₃⁻(1)|Y₂⁺(1)⊕Y₄⁺(1)|Y₂⁻(1)⊕Y₄⁻(1)|Y₁⁺(1)⊕Y₃⁺(1)|Y₁⁻(1)⊕Y₃⁻(1)|Y₂⁺(1)⊕Y₄⁺(1)|Y₂⁻(1)⊕Y₄⁻(1)|Y₂⁻(1)⊕Y₄⁻(1)|Y₂⁺(1)⊕Y₄⁺(1)|Y₁⁻(1)⊕Y₃⁻(1)|Y₁⁺(1)⊕Y₃⁺(1)|Y₂⁻(1)⊕Y₄⁻(1)|Y₂⁺(1)⊕Y₄⁺(1)|Y₁⁻(1)⊕Y₃⁻(1)|Y₁⁺(1)⊕Y₃⁺(1)|Y₁⁺(1)⊕Y₁⁻(1)⊕Y₄⁺(1)⊕Y₄⁻(1)|Y₂⁺(1)⊕Y₂⁻(1)⊕Y₃⁺(1)⊕Y₃⁻(1)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₅ˢ(2)⊕Y₆ˢ(2)|Y₅ˢ(2)⊕Y₆ˢ(2)
